OBSID,LCITY,INCOME,WEEKEND,FEMSEX,ALONE,FREQ_AIR,FREQ_RAIL,IVTT_CAR,IVTT_AIR,IVTT_RAIL,OVTT_AIR,OVTT_RAIL,TCCAR,TCAIR,TCRAIL,chosen
347,0,45,0,0,1,25,4,86,40,82,125,60,21.47,135.9,25.5,1
348,0,55,0,0,1,25,4,86,40,82,125,60,21.47,135.9,25.5,1
349,0,35,0,0,1,25,4,86,40,82,125,60,21.47,135.9,25.5,1
350,0,25,1,1,1,25,4,86,40,82,125,60,21.47,135.9,25.5,1
351,0,45,0,0,0,25,4,91,40,82,130,62,22.23,130.9,26.5,1
352,0,70,0,0,1,25,4,91,40,82,130,62,22.23,130.9,26.5,1
353,0,35,0,0,1,25,4,91,40,82,130,62,22.23,130.9,26.5,1
354,0,70,0,0,1,25,4,96,40,82,135,73,23.75,135.9,27.5,1
355,0,70,0,0,1,25,4,96,40,82,135,73,23.75,135.9,27.5,1
356,0,45,0,0,1,25,4,96,40,82,135,73,23.75,135.9,27.5,1
357,0,55,0,0,1,25,4,96,40,82,135,73,23.75,135.9,27.5,1
358,0,55,1,1,0,25,4,96,40,82,135,73,23.75,135.9,27.5,1
359,0,31.08,0,1,1,25,4,108,40,103,120,55,24.7,133.6,28.9,3
360,0,35,0,0,1,25,4,108,40,103,120,55,24.7,133.6,28.9,1
361,0,25,0,0,1,25,4,108,40,103,120,55,24.7,133.6,28.9,1
362,0,35,0,0,1,25,4,108,40,103,120,55,24.7,133.6,28.9,1
363,0,45,0,0,1,25,4,108,40,103,120,55,24.7,133.6,28.9,1
364,0,45,0,0,0,25,4,108,40,103,120,55,24.7,133.6,28.9,1
365,0,70,0,1,1,25,5,107,40,92,115,80,25.46,126.9,36.5,3
366,0,35,0,0,0,25,5,107,40,92,115,80,25.46,126.9,36.5,1
367,0,45,0,0,1,25,5,107,40,92,115,80,25.46,126.9,36.5,1
368,0,26.59,0,1,1,25,5,101,40,92,119,70,23.75,122.9,34.5,1
369,0,35,0,0,0,25,5,101,40,92,119,70,23.75,122.9,34.5,1
370,0,70,0,0,0,25,5,101,40,92,119,70,23.75,122.9,34.5,1
371,0,70,0,1,0,25,5,101,40,92,119,70,23.75,122.9,34.5,1
372,0,25,0,0,1,25,5,101,40,92,119,70,23.75,122.9,34.5,1
373,0,70,0,0,1,25,5,101,40,92,119,70,23.75,122.9,34.5,1
374,0,55,1,1,0,25,5,101,40,92,119,70,23.75,122.9,34.5,1
375,0,70,0,0,1,25,5,106,40,92,115,80,24.7,126.9,36.5,1
376,0,70,0,0,1,25,5,109,40,92,105,70,25.46,126.9,33.5,1
377,0,70,1,1,1,25,5,107,40,92,100,65,25.46,126.25,29.5,3
378,0,29.01,0,1,1,25,5,107,40,92,100,65,25.46,126.25,29.5,1
379,0,45,0,1,0,25,5,107,40,92,100,65,25.46,126.25,29.5,1
380,0,70,0,0,0,25,5,107,40,92,100,65,25.46,126.25,29.5,1
381,0,70,0,0,0,25,8,121,40,98,90,59,28.69,122.9,31.1,3
382,0,70,0,1,1,25,8,121,40,98,90,59,28.69,122.9,31.1,3
383,0,70,0,0,1,25,8,121,40,98,90,59,28.69,122.9,31.1,3
384,0,55,0,0,1,25,8,121,40,98,90,59,28.69,122.9,31.1,1
385,0,70,0,0,1,25,8,121,40,98,90,59,28.69,122.9,31.1,1
386,0,35,0,0,0,25,8,121,40,98,90,59,28.69,122.9,31.1,1
387,0,55,0,0,1,25,8,121,40,98,90,59,28.69,122.9,31.1,1
388,0,55,0,0,1,25,8,123,40,98,96,75,29.26,122.9,32.6,2
389,0,45,1,0,0,25,8,170,40,98,81,70,40.09,119.5,32.1,2
390,0,35,0,1,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
391,0,45,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
392,0,45,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
393,0,70,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
394,0,25,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
395,0,55,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
396,0,70,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
397,0,55,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
398,0,70,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
399,0,70,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
400,0,15,0,1,0,25,8,170,40,98,81,70,40.09,119.5,32.1,1
401,0,55,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
402,0,55,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
403,0,35,0,1,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
404,0,70,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
405,0,70,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
406,0,70,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
407,0,70,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
408,0,45,0,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
409,0,70,1,0,1,25,8,170,40,98,81,70,40.09,119.5,32.1,1
410,0,5,1,1,0,25,4,159,40,138,81,55,41.99,122.5,37.1,3
411,0,70,0,0,1,25,4,159,40,138,81,55,41.99,122.5,37.1,1
412,0,45,0,0,1,25,4,159,40,138,81,55,41.99,122.5,37.1,1
413,0,70,1,0,1,25,4,173,40,138,90,70,45.22,122.9,39.1,3
414,1,15,1,0,1,25,12,153,40,120,73,90,37.81,127.9,40.5,3
415,1,70,1,1,1,25,12,153,40,120,73,90,37.81,127.9,40.5,3
416,1,35,0,0,1,25,12,153,40,120,73,90,37.81,127.9,40.5,1
417,1,70,0,0,1,25,12,153,40,120,73,90,37.81,127.9,40.5,1
418,1,70,0,0,1,25,12,153,40,120,73,90,37.81,127.9,40.5,1
419,1,70,0,0,0,25,12,153,40,120,73,90,37.81,127.9,40.5,1
420,1,25,0,1,1,25,12,153,40,120,73,90,37.81,127.9,40.5,1
421,1,70,0,0,1,25,12,153,40,120,73,90,37.81,127.9,40.5,1
422,1,70,0,0,1,25,12,153,40,120,73,90,37.81,127.9,40.5,1
423,1,70,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
424,1,45,0,0,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
425,1,25,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
426,1,35,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
427,1,25,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
428,1,55,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
429,1,70,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
430,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
431,1,70,0,0,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
432,1,35,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
433,1,55,0,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
434,1,70,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
435,1,70,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
436,1,25,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
437,1,31.71,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
438,1,35,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
439,1,45,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
440,1,70,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
441,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
442,1,29.01,0,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
443,1,15,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
444,1,70,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
445,1,55,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
446,1,35,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
447,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
448,1,15,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
449,1,15,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
450,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
451,1,29.01,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
452,1,70,0,0,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
453,1,55,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
454,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
455,1,35,0,0,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
456,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
457,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
458,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
459,1,45,0,0,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
460,1,35,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
461,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
462,1,70,0,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
463,1,70,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
464,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
465,1,70,0,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
466,1,35,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
467,1,35,0,0,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
468,1,55,0,0,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
469,1,55,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
470,1,25,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
471,1,55,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
472,1,55,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
473,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
474,1,55,0,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
475,1,70,0,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
476,1,55,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
477,1,15,1,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
478,1,45,1,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
479,1,55,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
480,1,70,1,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
481,1,29.01,1,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
482,1,70,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
483,1,29.01,1,0,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
484,1,25,1,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
485,1,5,1,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
486,1,70,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
487,1,45,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
488,1,70,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
489,1,70,1,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
490,1,29.01,1,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
491,1,70,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
492,1,45,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
493,1,35,1,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
494,1,45,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
495,1,15,1,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
496,1,70,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
497,1,29.01,1,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
498,1,25,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
499,1,70,1,0,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
500,1,70,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
501,1,55,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
502,1,70,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
503,1,25,1,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
504,1,70,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
505,1,15,1,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,3
506,1,70,1,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
507,1,70,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,3
508,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,2
509,1,70,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,2
510,1,70,0,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,2
511,1,25,1,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,2
512,1,55,1,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,2
513,1,25,1,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,2
514,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
515,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
516,1,55,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
517,1,70,0,0,0,25,12,139,40,120,93,65,35.72,132.5,38.65,1
518,1,45,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
519,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
520,1,55,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
521,1,55,0,1,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
522,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
523,1,45,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
524,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
525,1,45,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
526,1,29.01,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
527,1,70,0,1,0,25,12,139,40,120,93,65,35.72,132.5,38.65,1
528,1,70,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
529,1,55,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
530,1,45,0,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
531,1,70,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
532,1,70,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
533,1,70,1,0,0,25,12,139,40,120,93,65,35.72,132.5,38.65,1
534,1,70,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
535,1,70,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
536,1,70,1,0,1,25,12,139,40,120,93,65,35.72,132.5,38.65,1
537,1,70,0,0,1,25,12,148,40,120,90,80,37.05,122.9,40,2
538,1,70,0,0,0,25,12,148,40,120,90,80,37.05,122.9,40,1
539,1,70,1,1,1,25,12,150,40,120,89,90,37.24,129.35,41,3
540,1,70,1,0,0,25,12,150,40,120,89,90,37.24,129.35,41,3
541,1,15,1,1,1,25,12,150,40,120,89,90,37.24,129.35,41,3
542,1,55,0,0,1,25,12,150,40,120,89,90,37.24,129.35,41,2
543,1,45,0,0,1,25,12,150,40,120,89,90,37.24,129.35,41,1
544,1,35,0,0,1,25,12,150,40,120,89,90,37.24,129.35,41,1
545,1,45,0,0,1,25,12,150,40,120,89,90,37.24,129.35,41,1
546,1,55,0,0,1,25,12,150,40,120,89,90,37.24,129.35,41,1
547,1,70,0,0,1,25,12,150,40,120,89,90,37.24,129.35,41,1
548,1,45,0,0,1,25,12,150,40,120,89,90,37.24,129.35,41,1
549,1,45,1,0,1,25,12,150,40,120,89,90,37.24,129.35,41,1
550,1,55,1,0,1,25,12,150,40,120,89,90,37.24,129.35,41,1
551,1,35,0,0,1,25,12,153,40,120,95,90,37.81,131.15,40.5,3
552,1,25,0,1,1,25,12,153,40,120,95,90,37.81,131.15,40.5,1
553,1,55,0,0,1,25,12,153,40,120,95,90,37.81,131.15,40.5,1
554,1,35,0,0,0,25,12,153,40,120,95,90,37.81,131.15,40.5,1
555,1,34.83,0,0,0,25,12,153,40,120,95,90,37.81,131.15,40.5,1
556,1,55,1,1,1,25,12,153,40,120,95,90,37.81,131.15,40.5,1
557,1,55,1,1,0,25,12,153,40,120,95,90,37.81,131.15,40.5,1
558,0,70,0,0,1,25,12,170,40,120,80,104,40.09,122.9,41.5,3
559,0,70,0,0,1,25,12,173,40,120,100,108,40.66,130.9,42.5,1
560,0,55,0,0,1,25,12,173,40,120,100,108,40.66,130.9,42.5,1
561,0,35,0,0,1,25,12,173,40,120,100,108,40.66,130.9,42.5,1
562,0,15,0,1,1,25,12,173,40,120,100,108,40.66,130.9,42.5,1
563,0,70,0,1,1,25,12,173,40,120,100,108,40.66,130.9,42.5,1
564,0,70,1,0,0,25,12,173,40,120,100,108,40.66,130.9,42.5,1
565,0,45,1,0,1,25,12,173,40,120,100,108,40.66,130.9,42.5,1
566,0,25,1,0,1,25,12,173,40,120,95,90,40.66,131.9,41.5,3
567,0,55,0,0,1,25,12,189,40,120,105,120,42.94,126.9,42.5,1
568,0,70,0,0,0,25,4,164,40,196,115,58,43.7,126.9,46.1,3
569,0,35,0,0,1,25,4,164,40,196,115,58,43.7,126.9,46.1,1
570,0,15,1,1,0,25,4,164,40,196,115,58,43.7,126.9,46.1,1
571,0,55,1,0,1,25,4,164,40,196,115,58,43.7,126.9,46.1,1
572,0,45,1,0,0,25,4,203,40,196,115,75,52.44,126.9,47.6,1
573,0,45,0,0,1,25,4,201,40,138,118,90,44.08,125.45,43.1,1
574,0,70,0,1,0,25,12,220,40,120,120,110,58.9,126.9,50.5,1
575,0,45,0,1,0,25,12,220,40,120,120,110,58.9,126.9,50.5,1
576,0,25,0,1,0,25,12,220,40,120,120,110,58.9,126.9,50.5,1
577,0,45,0,0,1,25,12,220,40,120,120,110,58.9,126.9,50.5,1
578,0,5,0,0,1,25,12,262,40,120,160,160,68.59,132.5,51,1
579,0,25,0,0,1,25,12,262,40,120,160,160,68.59,132.5,51,1
580,0,5,0,0,0,25,3,203,40,259,135,55,56.24,135.9,49.1,3
581,0,70,0,0,0,25,3,203,40,259,135,55,56.24,135.9,49.1,1
582,0,25,0,0,1,25,12,227,40,120,145,145,59.47,140.9,53.5,1
583,0,45,1,0,1,6,3,234,145,267,105,75,66.12,159.6,61.9,3
584,0,45,0,0,1,6,3,243,145,267,95,60,68.97,159.6,59.7,3
585,0,45,1,0,1,6,3,243,145,267,95,60,68.97,159.6,59.7,3
586,0,35,1,1,1,6,3,243,145,267,95,60,68.97,159.6,59.7,3
587,0,35,1,1,1,6,3,243,145,267,95,60,68.97,159.6,59.7,3
588,0,26.82,1,1,1,6,3,243,145,267,95,60,68.97,159.6,59.7,3
589,0,45,1,1,0,6,3,243,145,267,95,60,68.97,159.6,59.7,1
590,0,70,0,0,1,6,3,309,145,267,95,70,83.98,159.6,64.9,3
591,0,55,0,0,1,6,4,281,145,316,63,60,80.94,156.75,65,2
592,0,55,0,0,0,6,4,281,145,316,63,60,80.94,156.75,65,1
593,0,55,1,0,0,6,4,281,145,316,63,60,80.94,156.75,65,1
594,0,15,1,0,1,6,4,314,145,316,85,73,86.83,159.6,67.5,3
595,0,70,0,1,1,5,4,344,96,316,100,90,99.75,173.7,72.5,2
596,0,55,0,1,1,5,3,428,96,403,125,80,125.21,177.1,89.7,2
597,0,70,0,0,1,5,3,428,96,403,125,80,125.21,177.1,89.7,1
598,0,35,0,0,1,5,2,369,96,434,108,105,101.27,167.7,91.5,2
599,0,70,0,0,1,5,2,369,96,434,108,105,101.27,167.7,91.5,1
600,0,33.11,1,0,1,5,2,381,96,434,90,80,108.87,172.1,89.5,2
601,0,35,1,0,0,5,2,381,96,434,90,80,108.87,172.1,89.5,1
602,0,55,1,1,1,5,2,397,96,434,85,85,107.73,172.1,90,2
603,0,70,0,0,1,5,2,397,96,434,85,85,107.73,172.1,90,1
604,1,25,1,0,0,5,2,407,96,434,75,69,114.95,165.7,87.5,3
605,1,55,1,0,0,5,2,407,96,434,75,69,114.95,165.7,87.5,3
606,1,35,1,0,0,5,2,407,96,434,75,69,114.95,165.7,87.5,3
607,1,70,1,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,3
608,1,70,0,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,2
609,1,70,0,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,2
610,1,70,0,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,2
611,1,70,0,0,0,5,2,407,96,434,75,69,114.95,165.7,87.5,2
612,1,55,0,0,0,5,2,407,96,434,75,69,114.95,165.7,87.5,2
613,1,35,0,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,2
614,1,70,0,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,2
615,1,55,0,1,1,5,2,407,96,434,75,69,114.95,165.7,87.5,2
616,1,70,0,0,0,5,2,407,96,434,75,69,114.95,165.7,87.5,2
617,1,45,0,0,0,5,2,407,96,434,75,69,114.95,165.7,87.5,2
618,1,55,0,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,2
619,1,70,0,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,2
620,1,70,0,0,0,5,2,407,96,434,75,69,114.95,165.7,87.5,2
621,1,70,1,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,2
622,1,55,1,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,2
623,1,45,1,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,2
624,1,70,1,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,2
625,1,55,1,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,2
626,1,55,1,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,2
627,1,70,0,0,0,5,2,407,96,434,75,69,114.95,165.7,87.5,1
628,1,55,1,0,1,5,2,407,96,434,75,69,114.95,165.7,87.5,1
629,1,55,0,0,1,5,2,420,96,434,75,70,116.85,167.1,89.2,2
630,1,70,1,0,1,5,2,420,96,434,75,70,116.85,167.1,89.2,2
631,1,70,1,0,1,5,2,420,96,434,75,70,116.85,167.1,89.2,2
632,0,25,0,0,1,5,2,414,96,434,80,75,115.9,172.1,90.5,2
633,0,70,0,1,1,5,2,414,96,434,80,75,115.9,172.1,90.5,2
634,0,70,0,0,0,25,4,470,139,477,87,75,138.13,196.6,98.75,1
635,1,35,1,0,1,25,4,470,139,458,76,70,138.13,191.85,89.4,3
636,1,45,0,0,1,25,4,470,139,458,76,70,138.13,191.85,89.4,2
637,1,70,0,0,0,25,4,470,139,458,76,70,138.13,191.85,89.4,2
638,1,70,0,0,0,25,4,470,139,458,76,70,138.13,191.85,89.4,2
639,1,70,0,0,1,25,4,470,139,458,76,70,138.13,191.85,89.4,2
640,1,55,1,0,1,25,4,470,139,458,76,70,138.13,191.85,89.4,2
641,1,70,1,0,1,25,4,470,139,458,76,70,138.13,191.85,89.4,2
642,1,70,0,0,0,25,4,463,139,477,80,57,137.18,201.15,89.3,2
643,1,15,1,0,0,25,4,463,139,477,85,72,137.18,202.6,90.8,3
644,1,25,1,0,1,25,4,463,139,477,85,72,137.18,202.6,90.8,2
645,0,45,0,0,1,25,4,514,139,477,110,95,144.4,204.6,99.3,2
646,0,29.31,0,0,1,25,4,430,139,458,88,73,127.87,198.4,91.15,2
647,0,29.01,0,0,1,4,2,594,169,702,76,63,178.22,232.53,112.8,3
648,0,25,0,0,1,4,2,594,169,702,76,63,178.22,232.53,112.8,2
649,0,25,1,0,0,25,4,542,139,477,120,110,161.69,204.6,95.3,2
650,0,55,0,0,1,4,2,655,169,702,110,95,195.51,240.53,117.5,2
651,0,25,1,0,1,25,4,96,40,82,135,77,23.75,138.4,28,1
652,0,31.08,0,0,1,25,4,108,40,103,120,59,24.7,136.1,29.4,1
653,0,45,0,0,1,25,5,107,40,92,100,69,25.46,128.75,30,1
654,0,55,0,0,0,25,5,107,40,92,100,69,25.46,128.75,30,1
655,1,31.12,0,1,0,25,12,139,40,120,93,69,35.72,135,39.15,3
656,1,25,0,1,0,25,12,139,40,120,93,69,35.72,135,39.15,3
657,1,70,0,0,1,25,12,139,40,120,93,69,35.72,135,39.15,3
658,1,70,0,1,0,25,12,139,40,120,93,69,35.72,135,39.15,3
659,1,70,0,0,1,25,12,139,40,120,93,69,35.72,135,39.15,3
660,1,70,1,1,1,25,12,139,40,120,93,69,35.72,135,39.15,3
661,1,70,0,1,0,25,12,150,40,120,89,94,37.24,131.85,41.5,1
662,0,45,0,0,0,25,4,61,40,103,120,85,12.35,140.1,33.4,1
663,0,70,0,1,1,25,4,61,40,103,120,85,12.35,140.1,33.4,1
664,0,45,1,0,1,25,4,61,40,103,120,85,12.35,140.1,33.4,1
665,0,35,0,0,1,25,4,111,40,138,81,85,29.64,129,41.6,1
666,1,45,0,0,0,25,12,91,40,120,93,95,23.37,139,43.15,3
667,1,70,0,0,1,25,12,91,40,120,93,95,23.37,139,43.15,3
668,1,70,1,1,1,25,12,91,40,120,93,95,23.37,139,43.15,3
669,1,35,0,0,1,25,12,106,40,120,95,120,25.46,137.65,45,1
670,0,45,0,0,1,25,3,155,40,259,135,85,43.89,142.4,53.6,1
671,0,70,0,1,0,5,2,350,96,434,85,115,95.38,178.6,94.5,1
672,0,55,0,0,1,25,5,66,40,92,134,95,14.06,129.4,38.5,1
673,0,45,0,0,1,25,5,66,40,92,134,95,14.06,129.4,38.5,1
674,1,45,0,0,1,25,12,118,40,120,88,115,28.12,134.4,44.5,1
675,1,15,1,1,1,25,12,104,40,120,108,90,26.03,139,42.65,3
676,1,70,0,0,0,25,12,104,40,120,108,90,26.03,139,42.65,1
677,1,70,1,0,1,25,12,104,40,120,108,90,26.03,139,42.65,1
678,1,55,0,0,1,25,12,115,40,120,104,115,27.55,135.85,45,1
679,1,70,0,0,1,25,12,115,40,120,104,115,27.55,135.85,45,1
680,1,45,1,0,0,25,12,115,40,120,104,115,27.55,135.85,45,1
681,0,70,0,0,1,25,4,129,40,196,130,83,34.01,133.4,50.1,1
682,0,70,0,0,1,25,12,157,40,120,145,160,42.94,137.4,53.5,1
683,1,45,0,0,0,25,4,435,139,458,91,95,128.44,198.35,93.4,2
684,0,35,0,0,0,25,4,429,139,477,108,100,128.82,207.45,96.8,2
685,0,70,0,0,0,25,4,479,139,477,125,120,134.71,211.1,103.3,2
686,0,35,1,0,1,4,2,559,169,702,91,88,168.53,239.03,116.8,1
687,0,25.17,1,0,1,6,5,171,60,256,170,95,48.64,158.3,65.4,1
688,0,70,0,1,1,36,2,264,58,377,200,105,78.47,176.9,78.6,1
689,1,70,0,0,0,36,2,343,58,377,140,69,97.47,165.5,74.6,2
690,1,70,0,0,0,36,2,343,58,377,140,69,97.47,165.5,74.6,2
691,1,25,0,0,1,36,2,343,58,377,140,69,97.47,165.5,74.6,1
692,1,70,1,0,0,36,2,357,58,377,140,70,99.37,166.9,76.3,1
693,0,25,0,0,1,45,3,406,69,425,152,75,120.65,190.9,92.45,2
694,0,45,0,0,1,45,3,443,69,425,150,84,132.43,190.2,87,2
